ID;LMS;Sex Count
2862;<5. 10. 1>;1
2863;<10. 3. 6>;0
2864;<10. 3. 8>;0
2865;<1. 3. 7>;0
2866;<3. 10. 9>;0
2867;<3. 6. 4>;0
2868;<7. 5. 10>;2
2869;<1. 6. 6>;0
2870;<7. 4. 6>;0
2871;<3. 8. 6>;1
2872;<8. 4. 2>;1
2873;<9. 8. 7>;2
2874;<4. 3. 10>;1
2875;<2. 9. 4>;0
2876;<8. 4. 7>;0
2877;<3. 4. 7>;2
2878;<7. 10. 2>;2
2879;<5. 6. 3>;1
2880;<6. 9. 3>;0
2881;<4. 10. 10>;1
2882;<10. 4. 8>;2
2883;<9. 2. 4>;3
2884;<8. 5. 6>;1
2885;<5. 4. 8>;0
2886;<1. 2. 3>;0
2887;<3. 6. 8>;1
2888;<7. 10. 2>;3
2889;<5. 5. 7>;1
2890;<1. 10. 2>;0
2891;<10. 1. 7>;1
2892;<9. 9. 3>;3
2893;<5. 6. 6>;2
2894;<8. 7. 9>;3
2895;<6. 6. 2>;0
2896;<9. 6. 8>;1
2897;<7. 4. 4>;0
2898;<5. 7. 9>;1
2899;<5. 9. 3>;2
2900;<3. 2. 7>;1
2901;<1. 8. 5>;3
2902;<3. 6. 7>;2
2903;<10. 4. 1>;3
2904;<8. 6. 7>;1
2905;<3. 7. 2>;1
2906;<9. 4. 4>;2
2907;<4. 6. 2>;0
2908;<9. 7. 9>;1
2909;<2. 8. 5>;2
2910;<9. 6. 9>;4
2911;<10. 7. 3>;4
2912;<1. 5. 1>;0
2913;<10. 3. 6>;3
2914;<7. 10. 4>;1
2915;<10. 4. 5>;0
2916;<1. 7. 6>;0
2917;<4. 5. 4>;0
2918;<4. 3. 8>;3
2919;<8. 9. 9>;2
2920;<2. 6. 5>;0
2921;<7. 1. 9>;0
2922;<6. 10. 4>;0
2923;<1. 7. 8>;2
2924;<8. 8. 1>;1
2925;<9. 10. 5>;1
2926;<3. 10. 9>;0
2927;<10. 5. 3>;0
2928;<10. 7. 3>;1
2929;<4. 9. 5>;1
2930;<10. 10. 2>;1
2931;<8. 10. 3>;3
2932;<3. 8. 2>;0
2933;<4. 3. 5>;0
2934;<1. 5. 2>;0
2935;<6. 2. 7>;0
2936;<8. 1. 1>;0
2937;<1. 3. 9>;0
2938;<7. 7. 2>;4
2939;<5. 1. 10>;0
2940;<7. 5. 6>;4
2941;<3. 5. 2>;0
2942;<2. 4. 10>;1
2943;<6. 6. 6>;0
2944;<10. 1. 6>;1
2945;<8. 3. 2>;2
2946;<3. 10. 6>;0
2947;<8. 1. 6>;0
2948;<10. 10. 8>;0
2949;<4. 7. 8>;0
2950;<1. 8. 3>;0
2951;<6. 10. 7>;2
2952;<10. 1. 10>;2
2953;<4. 5. 2>;0
2954;<4. 8. 3>;0
2955;<4. 3. 4>;0
2956;<10. 2. 6>;0
2957;<6. 9. 5>;3
2958;<3. 2. 10>;0
2959;<3. 4. 6>;0
2960;<8. 7. 8>;2
2961;<4. 7. 4>;0
2962;<10. 9. 10>;1
2963;<2. 4. 5>;0
2964;<8. 10. 4>;2
2965;<2. 7. 4>;0
2966;<5. 7. 2>;1
2967;<6. 6. 6>;1
2968;<3. 4. 6>;1
2969;<7. 10. 3>;1
2970;<2. 7. 5>;1
2971;<8. 4. 7>;0
2972;<4. 9. 5>;0
2973;<4. 9. 10>;2
2974;<7. 10. 7>;1
2975;<10. 2. 5>;0
2976;<1. 9. 5>;0
2977;<2. 9. 6>;1
2978;<9. 6. 6>;4
2979;<5. 1. 6>;0
2980;<7. 10. 2>;1
2981;<10. 5. 1>;1
2982;<1. 1. 5>;0
2983;<7. 10. 1>;0
2984;<8. 10. 7>;1
2985;<9. 5. 6>;5
2986;<1. 6. 1>;0
2987;<10. 1. 1>;0
2988;<1. 2. 7>;0
2989;<5. 4. 9>;0
2990;<7. 10. 8>;2
2991;<4. 1. 5>;0
2992;<10. 6. 5>;3
2993;<3. 10. 7>;1
2994;<2. 2. 6>;1
2995;<2. 4. 4>;0
2996;<2. 2. 1>;0
2997;<8. 5. 9>;3
2998;<10. 1. 6>;1
2999;<9. 9. 8>;4
3000;<3. 1. 7>;0
3001;<9. 7. 5>;0
3002;<8. 8. 6>;3
3003;<3. 9. 3>;1
3004;<3. 3. 7>;1
3005;<4. 3. 10>;0
3006;<5. 2. 5>;0
3007;<2. 2. 8>;1
3008;<3. 5. 7>;0
3009;<4. 9. 10>;1
3010;<6. 6. 1>;0
3011;<8. 9. 4>;2
3012;<2. 10. 7>;1
3013;<8. 3. 4>;0
3014;<3. 5. 8>;0
3015;<6. 8. 4>;0
3016;<6. 4. 8>;0
3017;<10. 4. 3>;1
3018;<4. 7. 5>;1
3019;<4. 6. 10>;1
3020;<3. 3. 4>;0
3021;<10. 7. 10>;5
3022;<2. 5. 7>;0
3023;<1. 10. 5>;1
3024;<8. 8. 10>;2
3025;<1. 10. 4>;0
3026;<10. 5. 10>;1
3027;<2. 4. 4>;0
3028;<4. 9. 7>;0
3029;<10. 1. 10>;0
3030;<6. 3. 4>;0
3031;<5. 6. 7>;2
3032;<4. 6. 9>;3
3033;<2. 8. 4>;0
3034;<5. 10. 6>;4
3035;<1. 1. 7>;0
3036;<4. 10. 5>;1
3037;<5. 2. 1>;0
3038;<6. 10. 1>;1
3039;<6. 1. 3>;0
3040;<6. 3. 10>;3
3041;<8. 9. 4>;2
3042;<9. 6. 7>;3
3043;<1. 6. 9>;1
3044;<10. 3. 2>;0
3045;<10. 2. 4>;2
3046;<2. 8. 7>;5
3047;<6. 6. 10>;1
3048;<8. 1. 5>;0
3049;<7. 3. 10>;1
3050;<4. 4. 2>;1
3051;<8. 2. 7>;0
3052;<7. 2. 8>;1
3053;<1. 10. 7>;1
3054;<5. 8. 10>;3
3055;<3. 9. 10>;0
3056;<9. 8. 7>;0
3057;<1. 2. 5>;1
3058;<5. 5. 6>;1
3059;<5. 8. 6>;1
3060;<4. 9. 4>;2
3061;<2. 10. 9>;1
3062;<7. 6. 10>;0
3063;<4. 5. 3>;0
3064;<1. 1. 7>;0
3065;<3. 1. 2>;0
3066;<6. 8. 5>;0
3067;<2. 7. 3>;1
3068;<5. 1. 3>;0
3069;<10. 3. 9>;4
3070;<5. 9. 10>;1
3071;<8. 9. 2>;1
3072;<5. 4. 5>;0
3073;<10. 9. 6>;2
3074;<5. 7. 5>;0
3075;<8. 4. 7>;1
3076;<3. 1. 2>;0
3077;<9. 4. 1>;0
3078;<10. 4. 9>;1
3079;<2. 7. 4>;1
3080;<1. 9. 10>;1
3081;<9. 4. 8>;2
3082;<4. 5. 8>;1
3083;<1. 9. 2>;0
3084;<5. 9. 6>;1
3085;<5. 1. 9>;2
3086;<10. 1. 3>;2
3087;<3. 7. 1>;0
3088;<1. 8. 2>;1
3089;<6. 3. 6>;0
3090;<4. 10. 4>;1
3091;<8. 10. 2>;2
3092;<3. 5. 2>;0
3093;<3. 8. 2>;1
3094;<8. 7. 10>;1
3095;<7. 7. 2>;0
3096;<9. 1. 4>;0
3097;<9. 5. 6>;1
3098;<2. 3. 7>;0
3099;<3. 2. 9>;1
3100;<8. 10. 5>;6
3101;<7. 8. 10>;1
3102;<3. 4. 5>;0
3103;<5. 5. 4>;1
3104;<9. 6. 7>;6
3105;<5. 1. 5>;0
3106;<5. 8. 4>;3
3107;<8. 4. 3>;0
3108;<6. 1. 9>;1
3109;<3. 3. 10>;0
3110;<3. 1. 9>;0
3111;<8. 1. 6>;1
3112;<2. 5. 3>;0
3113;<10. 7. 3>;3
3114;<5. 5. 9>;0
3115;<4. 4. 3>;0
3116;<1. 3. 1>;0
3117;<9. 7. 6>;4
3118;<4. 6. 5>;0
3119;<7. 8. 5>;1
3120;<1. 1. 5>;0
3121;<5. 3. 1>;0
3122;<8. 3. 8>;0
3123;<8. 9. 5>;1
3124;<5. 6. 2>;0
3125;<7. 2. 9>;1
3126;<4. 4. 8>;0
3127;<6. 8. 1>;1
3128;<2. 10. 10>;0
3129;<7. 10. 6>;1
3130;<1. 9. 8>;0
3131;<5. 8. 5>;3
3132;<9. 2. 1>;0
3133;<3. 10. 7>;3
3134;<5. 2. 7>;1
3135;<9. 3. 5>;2
3136;<2. 6. 4>;1
3137;<9. 6. 9>;4
3138;<10. 2. 5>;1
3139;<6. 8. 5>;2
3140;<9. 7. 5>;1
3141;<5. 3. 3>;1
3142;<7. 9. 1>;2
3143;<1. 10. 5>;0
3144;<8. 9. 2>;1
3145;<9. 4. 2>;4
3146;<9. 2. 1>;1
3147;<10. 5. 9>;2
3148;<7. 1. 8>;0
3149;<4. 2. 10>;1
3150;<5. 9. 8>;1
3151;<9. 4. 7>;3
3152;<5. 3. 3>;0
3153;<3. 5. 2>;1
3154;<10. 2. 5>;2
3155;<7. 2. 6>;0
3156;<8. 1. 3>;0
3157;<9. 7. 2>;1
3158;<4. 6. 6>;2
3159;<2. 2. 6>;0
3160;<2. 7. 2>;1
3161;<4. 9. 5>;3
3162;<6. 3. 1>;0
3163;<7. 10. 10>;2
3164;<9. 8. 10>;3
3165;<10. 1. 9>;2
3166;<7. 1. 7>;0
3167;<9. 6. 9>;4
3168;<7. 3. 5>;1
3169;<2. 6. 6>;2
3170;<3. 2. 6>;0
3171;<9. 3. 10>;2
3172;<2. 2. 2>;0
3173;<8. 4. 1>;0
3174;<6. 1. 9>;2
3175;<4. 4. 4>;0
3176;<10. 6. 4>;1
3177;<5. 5. 1>;1
3178;<9. 5. 3>;1
3179;<3. 1. 5>;0
3180;<8. 8. 1>;2
3181;<9. 7. 7>;0
3182;<7. 9. 4>;0
3183;<9. 2. 9>;0
3184;<5. 10. 3>;1
3185;<7. 1. 3>;0
3186;<9. 6. 6>;2
3187;<3. 1. 2>;0
3188;<7. 3. 9>;0
3189;<7. 5. 4>;1
3190;<9. 1. 8>;3
3191;<6. 3. 8>;0
3192;<9. 1. 4>;0
3193;<9. 5. 1>;1
3194;<2. 3. 10>;1
3195;<1. 5. 7>;0
3196;<10. 2. 8>;2
3197;<5. 1. 10>;2
3198;<7. 7. 7>;1
3199;<1. 8. 9>;2
3200;<7. 7. 3>;1
3201;<4. 4. 6>;0
3202;<2. 1. 9>;0
3203;<8. 10. 7>;1
3204;<4. 10. 10>;0
3205;<5. 7. 10>;3
3206;<4. 2. 5>;0
3207;<8. 10. 9>;3
3208;<7. 7. 3>;1
3209;<5. 7. 3>;1
3210;<5. 9. 5>;3
3211;<9. 2. 8>;1
3212;<10. 1. 2>;1
3213;<1. 8. 4>;1
3214;<6. 3. 9>;0
3215;<1. 5. 7>;0
3216;<5. 5. 9>;1
3217;<6. 1. 7>;1
3218;<2. 1. 8>;2
3219;<10. 10. 5>;2
3220;<7. 6. 4>;0
3221;<4. 5. 4>;1
3222;<2. 2. 4>;0
3223;<4. 9. 6>;0
3224;<5. 4. 3>;0
3225;<5. 4. 8>;2
3226;<7. 5. 4>;1
3227;<9. 2. 4>;0
3228;<8. 9. 3>;1
3229;<1. 1. 6>;0
3230;<9. 7. 3>;2
3231;<5. 3. 1>;1
3232;<3. 10. 3>;1
3233;<5. 5. 1>;0
3234;<4. 8. 8>;1
3235;<5. 1. 7>;0
3236;<6. 3. 6>;0
3237;<1. 4. 4>;0
3238;<2. 3. 4>;0
3239;<6. 4. 1>;0
3240;<10. 7. 3>;1
3241;<3. 5. 7>;0
3242;<5. 4. 3>;1
3243;<8. 4. 10>;0
3244;<10. 6. 10>;1
3245;<8. 1. 2>;1
3246;<9. 7. 10>;1
3247;<10. 8. 8>;1
3248;<3. 4. 10>;0
3249;<9. 7. 8>;2
3250;<3. 1. 4>;1
3251;<7. 1. 7>;0
3252;<9. 3. 2>;1
3253;<8. 3. 9>;1
3254;<10. 2. 2>;0
3255;<7. 4. 9>;0
3256;<4. 3. 7>;0
3257;<5. 7. 10>;2
3258;<8. 5. 2>;1
3259;<9. 5. 3>;3
3260;<9. 3. 10>;3
3261;<1. 3. 9>;1
3262;<6. 3. 7>;0
3263;<9. 8. 1>;1
3264;<8. 5. 8>;5
3265;<4. 10. 4>;1
3266;<3. 3. 1>;0
3267;<3. 6. 3>;1
3268;<6. 10. 7>;5
3269;<9. 2. 4>;1
3270;<3. 3. 2>;1
3271;<6. 1. 2>;0
3272;<10. 5. 8>;0
3273;<1. 8. 1>;0
3274;<2. 8. 10>;3
3275;<3. 2. 10>;1
3276;<10. 5. 9>;1
3277;<7. 7. 7>;1
3278;<6. 1. 10>;1
3279;<4. 3. 10>;2
3280;<4. 9. 4>;1
3281;<3. 3. 6>;0
3282;<1. 4. 7>;0
3283;<1. 10. 10>;3
3284;<3. 9. 5>;0
3285;<8. 4. 9>;3
3286;<9. 5. 10>;1
3287;<9. 4. 8>;2
3288;<9. 5. 6>;1
3289;<4. 1. 9>;0
3290;<1. 9. 8>;1
3291;<5. 1. 5>;0
3292;<6. 8. 6>;1
3293;<10. 4. 1>;0
3294;<5. 1. 1>;0
3295;<5. 1. 10>;1
3296;<4. 1. 6>;0
3297;<4. 4. 4>;1
3298;<5. 7. 1>;0
3299;<10. 4. 3>;0
3300;<7. 7. 8>;3
3301;<3. 5. 6>;0
3302;<8. 7. 1>;2
3303;<4. 9. 9>;0
3304;<8. 4. 10>;2
3305;<7. 6. 6>;0
3306;<3. 5. 8>;0
3307;<7. 2. 9>;0
3308;<8. 10. 3>;4
3309;<2. 7. 8>;0
3310;<1. 6. 10>;1
3311;<4. 1. 8>;1
3312;<2. 1. 8>;0
3313;<7. 3. 2>;0
3314;<9. 1. 1>;1
3315;<7. 10. 3>;0
3316;<10. 6. 6>;1
3317;<7. 10. 6>;0
3318;<3. 8. 10>;0
3319;<10. 7. 2>;1
3320;<1. 6. 1>;0
3321;<8. 7. 10>;2
3322;<2. 5. 8>;2
3323;<3. 3. 6>;0
3324;<9. 4. 9>;1
3325;<5. 6. 1>;0
3326;<1. 1. 9>;0
3327;<2. 4. 4>;1
3328;<3. 6. 9>;0
3329;<3. 2. 7>;0
3330;<10. 7. 7>;2
3331;<3. 7. 10>;4
3332;<1. 5. 10>;1
3333;<1. 3. 8>;0
3334;<9. 2. 1>;0
3335;<7. 8. 6>;3
3336;<9. 10. 8>;1
3337;<7. 8. 9>;2
3338;<5. 10. 4>;3
3339;<6. 9. 5>;2
3340;<8. 5. 6>;1
3341;<4. 1. 8>;1
3342;<5. 3. 4>;3
3343;<8. 3. 7>;2
3344;<1. 3. 7>;1
3345;<4. 4. 8>;2
3346;<9. 6. 2>;1
3347;<7. 1. 6>;0
3348;<2. 9. 9>;1
3349;<8. 2. 5>;1
3350;<9. 7. 2>;4
3351;<7. 6. 3>;2
3352;<3. 1. 5>;2
3353;<5. 9. 3>;1
3354;<5. 7. 2>;0
3355;<5. 5. 3>;1
3356;<4. 7. 10>;5
3357;<1. 1. 1>;0
3358;<8. 9. 3>;1
3359;<10. 1. 6>;0
3360;<6. 2. 9>;0
3361;<2. 4. 9>;1
3362;<6. 1. 4>;1
3363;<7. 1. 2>;0
3364;<6. 4. 5>;1
3365;<9. 3. 9>;2
3366;<6. 4. 5>;0
3367;<1. 3. 1>;0
3368;<2. 7. 4>;0
3369;<10. 4. 5>;1
3370;<8. 5. 1>;0
3371;<7. 8. 2>;2
3372;<2. 4. 7>;1
3373;<7. 5. 10>;3
3374;<1. 1. 5>;0
3375;<9. 1. 4>;0
3376;<10. 3. 3>;2
3377;<10. 8. 2>;0
3378;<10. 1. 4>;2
3379;<8. 8. 10>;1
3380;<3. 4. 7>;0
3381;<3. 8. 1>;0
3382;<4. 4. 2>;0
3383;<1. 10. 4>;2
3384;<5. 3. 1>;0
3385;<4. 5. 4>;3
3386;<4. 3. 10>;0
3387;<4. 9. 1>;1
3388;<4. 3. 10>;5
3389;<5. 10. 6>;2
3390;<9. 9. 2>;2
3391;<8. 4. 7>;3
3392;<5. 10. 4>;1
3393;<3. 4. 8>;1
3394;<3. 5. 10>;2
3395;<10. 10. 10>;1
3396;<9. 4. 4>;0
3397;<1. 3. 9>;0
3398;<6. 5. 8>;2
3399;<10. 8. 6>;3
3400;<1. 5. 9>;1
3401;<10. 4. 10>;4
3402;<2. 1. 8>;0
3403;<6. 2. 8>;0
3404;<6. 8. 3>;2
3405;<9. 10. 8>;1
3406;<1. 9. 8>;2
3407;<7. 9. 8>;2
3408;<3. 2. 7>;1
3409;<6. 7. 8>;0
3410;<2. 1. 3>;0
3411;<4. 1. 9>;1
3412;<10. 5. 5>;0
3413;<9. 1. 7>;1
3414;<2. 10. 1>;0
3415;<8. 5. 2>;0
3416;<1. 9. 9>;1
3417;<3. 3. 6>;1
3418;<1. 7. 3>;0
3419;<1. 9. 7>;0
3420;<10. 4. 4>;2
3421;<3. 8. 3>;1
3422;<7. 5. 4>;1
3423;<9. 9. 5>;0
3424;<1. 3. 3>;0
3425;<10. 3. 9>;1
3426;<10. 1. 1>;0
3427;<4. 3. 8>;0
3428;<5. 10. 4>;0
3429;<6. 1. 2>;0
3430;<3. 5. 9>;2
3431;<9. 4. 4>;2
3432;<10. 5. 3>;0
3433;<4. 6. 9>;0
3434;<1. 9. 3>;2
3435;<8. 9. 8>;3
3436;<6. 10. 7>;2
3437;<6. 9. 8>;2
3438;<10. 1. 1>;2
3439;<5. 1. 3>;0
3440;<7. 6. 5>;1
3441;<7. 3. 2>;0
3442;<1. 6. 10>;3
3443;<9. 7. 6>;1
3444;<10. 5. 10>;1
3445;<4. 4. 6>;0
3446;<9. 9. 3>;2
3447;<6. 3. 6>;0
3448;<9. 10. 8>;4
3449;<9. 3. 4>;0
3450;<3. 4. 7>;1
3451;<8. 4. 3>;1
3452;<2. 4. 9>;0
3453;<4. 9. 3>;1
3454;<7. 9. 1>;1
3455;<10. 10. 3>;3
3456;<6. 5. 5>;1
3457;<9. 6. 6>;4
3458;<5. 4. 7>;0
3459;<6. 3. 4>;0
3460;<5. 7. 5>;2
3461;<4. 9. 1>;3
3462;<4. 6. 5>;0
3463;<6. 7. 4>;1
3464;<3. 1. 6>;0
3465;<9. 1. 4>;1
3466;<6. 6. 7>;3
3467;<7. 10. 7>;0
3468;<10. 1. 5>;0
3469;<8. 6. 9>;2
3470;<5. 2. 1>;1
3471;<1. 8. 1>;1
3472;<2. 9. 2>;1
3473;<10. 9. 7>;2
3474;<1. 8. 9>;0
3475;<9. 6. 5>;1
3476;<4. 5. 3>;0
3477;<8. 7. 1>;0
3478;<3. 4. 5>;0
3479;<10. 2. 5>;0
3480;<3. 8. 9>;1
3481;<5. 4. 6>;1
3482;<2. 8. 7>;2
3483;<2. 10. 5>;2
3484;<3. 9. 4>;1
3485;<10. 3. 9>;0
3486;<10. 9. 6>;2
3487;<5. 9. 4>;0
3488;<8. 5. 3>;0
3489;<6. 2. 7>;2
3490;<6. 8. 8>;3
3491;<2. 10. 10>;2
3492;<1. 10. 8>;1
3493;<9. 7. 9>;3
3494;<8. 9. 10>;3
3495;<1. 7. 7>;1
3496;<5. 3. 7>;1
3497;<2. 10. 5>;0
3498;<2. 10. 6>;0
3499;<1. 10. 9>;0
3500;<4. 1. 9>;1
3501;<4. 2. 3>;0
3502;<10. 6. 8>;6
3503;<7. 2. 8>;2
3504;<3. 9. 9>;4
3505;<9. 7. 8>;2
3506;<9. 3. 10>;2
3507;<5. 1. 9>;2
3508;<10. 1. 7>;3
3509;<3. 5. 6>;1
3510;<10. 10. 4>;0
3511;<9. 9. 1>;2
3512;<8. 1. 2>;0
3513;<6. 2. 8>;0
3514;<9. 4. 2>;0
3515;<2. 5. 5>;3
3516;<3. 6. 2>;0
3517;<4. 5. 9>;4
3518;<8. 7. 8>;1
3519;<5. 10. 6>;1
3520;<6. 8. 1>;0
3521;<7. 6. 4>;0
3522;<10. 3. 9>;4
3523;<9. 7. 5>;2
3524;<6. 6. 8>;0
3525;<7. 8. 4>;0
3526;<1. 4. 5>;0
3527;<7. 8. 7>;1
3528;<1. 7. 8>;0
3529;<10. 7. 7>;1
3530;<5. 5. 1>;0
3531;<4. 10. 8>;1
3532;<9. 1. 8>;1
3533;<2. 6. 9>;1
3534;<8. 9. 5>;2
3535;<3. 6. 3>;0
3536;<8. 1. 3>;0
3537;<6. 9. 1>;2
3538;<9. 2. 3>;1
3539;<2. 3. 2>;0
3540;<6. 6. 9>;0
3541;<6. 7. 1>;1
3542;<1. 4. 9>;0
3543;<4. 10. 6>;2
3544;<8. 2. 3>;1
3545;<3. 2. 7>;1
3546;<6. 2. 4>;0
3547;<10. 3. 4>;1
3548;<6. 4. 9>;1
3549;<6. 9. 8>;0
3550;<2. 2. 1>;0
3551;<9. 2. 6>;0
3552;<9. 9. 4>;0
3553;<9. 8. 2>;2
3554;<4. 7. 8>;0
3555;<1. 3. 8>;0
3556;<2. 4. 8>;0
3557;<10. 4. 9>;2
3558;<5. 9. 10>;3
3559;<6. 9. 1>;2
3560;<7. 7. 8>;4
3561;<5. 5. 8>;2
3562;<4. 9. 10>;1
3563;<4. 9. 10>;0
3564;<6. 7. 10>;1
3565;<8. 2. 5>;1
3566;<5. 2. 1>;0
3567;<10. 2. 2>;0
3568;<8. 8. 2>;0
3569;<9. 8. 7>;1
3570;<8. 5. 4>;1
3571;<7. 9. 8>;1
3572;<5. 8. 4>;2
3573;<4. 4. 9>;0
3574;<5. 5. 5>;1
3575;<7. 9. 6>;2
3576;<9. 4. 8>;1
3577;<10. 3. 4>;1
3578;<2. 5. 10>;1
3579;<5. 4. 2>;0
3580;<10. 9. 4>;1
3581;<10. 2. 8>;0
3582;<2. 2. 4>;0
3583;<4. 6. 8>;1
3584;<1. 6. 7>;1
3585;<5. 1. 2>;0
3586;<4. 3. 2>;1
3587;<3. 8. 7>;0
3588;<3. 6. 7>;0
3589;<6. 1. 2>;0
3590;<1. 3. 4>;0
3591;<4. 6. 8>;1
3592;<8. 1. 1>;1
3593;<5. 5. 10>;3
3594;<2. 1. 6>;1
3595;<6. 4. 7>;0
3596;<10. 10. 4>;4
3597;<10. 1. 7>;0
3598;<8. 4. 4>;0
3599;<6. 3. 1>;0
3600;<8. 5. 6>;2
3601;<6. 6. 1>;0
3602;<1. 9. 4>;0
3603;<10. 3. 2>;1
3604;<8. 3. 1>;0
3605;<7. 2. 8>;1
3606;<8. 4. 2>;3
3607;<4. 8. 3>;0
3608;<2. 4. 7>;0
3609;<4. 10. 7>;1
3610;<8. 6. 6>;3
3611;<10. 10. 9>;2
3612;<6. 9. 9>;3
3613;<8. 2. 2>;1
3614;<4. 6. 5>;0
3615;<2. 7. 8>;1
3616;<5. 9. 7>;4
3617;<2. 8. 2>;0
3618;<5. 5. 1>;0
3619;<5. 5. 4>;2
3620;<2. 2. 8>;0
3621;<4. 6. 1>;0
3622;<8. 3. 5>;0
3623;<3. 7. 3>;0
3624;<4. 3. 9>;0
3625;<7. 5. 9>;0
3626;<10. 10. 7>;0
3627;<2. 10. 4>;1
3628;<5. 5. 8>;2
3629;<3. 2. 5>;0
3630;<9. 6. 10>;2
3631;<8. 7. 6>;1
3632;<3. 6. 9>;4
3633;<10. 2. 6>;0
3634;<8. 2. 10>;1
3635;<5. 4. 9>;3
3636;<9. 2. 5>;1
3637;<6. 7. 4>;0
3638;<5. 5. 8>;0
3639;<5. 7. 6>;1
3640;<3. 10. 9>;2
3641;<1. 1. 5>;0
3642;<6. 6. 9>;1
3643;<10. 1. 4>;0
3644;<5. 9. 4>;1
3645;<7. 5. 7>;2
3646;<4. 4. 3>;0
3647;<1. 8. 10>;1
3648;<10. 6. 8>;4
3649;<3. 2. 10>;1
3650;<2. 2. 10>;1
3651;<8. 1. 2>;0
3652;<2. 4. 5>;1
3653;<9. 9. 4>;2
3654;<2. 3. 3>;0
3655;<6. 1. 8>;0
3656;<6. 7. 2>;0
3657;<8. 6. 10>;3
3658;<3. 6. 5>;1
3659;<8. 9. 5>;2
3660;<4. 7. 10>;1
3661;<3. 2. 2>;0
3662;<8. 4. 9>;1
3663;<5. 4. 2>;0
3664;<8. 7. 7>;3
3665;<9. 1. 7>;2
3666;<4. 3. 6>;0
3667;<6. 7. 8>;2
3668;<4. 9. 4>;0
3669;<6. 6. 4>;0
3670;<3. 3. 1>;0
3671;<1. 6. 6>;0
3672;<1. 9. 2>;0
3673;<2. 3. 8>;0
3674;<8. 2. 8>;2
3675;<5. 8. 1>;1
3676;<3. 8. 1>;2
3677;<7. 2. 4>;3
3678;<10. 3. 10>;1
3679;<5. 9. 2>;2
3680;<1. 2. 9>;0
3681;<6. 8. 1>;0
3682;<10. 4. 3>;0
3683;<5. 1. 3>;0
3684;<9. 9. 10>;3
3685;<1. 6. 7>;2
3686;<6. 10. 5>;1
3687;<5. 9. 2>;1
3688;<2. 7. 3>;0
3689;<9. 2. 9>;0
3690;<9. 7. 3>;1
3691;<1. 9. 4>;1
3692;<10. 8. 8>;4
3693;<10. 5. 2>;0
3694;<8. 7. 2>;2
3695;<3. 9. 8>;0
3696;<8. 9. 1>;1
3697;<4. 1. 8>;1
3698;<3. 1. 2>;0
3699;<3. 3. 4>;1
3700;<9. 10. 1>;1
3701;<6. 2. 9>;2
3702;<6. 4. 10>;2
3703;<9. 7. 7>;1
3704;<7. 8. 2>;2
3705;<1. 8. 7>;0
3706;<10. 4. 9>;3
3707;<9. 4. 3>;0
3708;<4. 5. 5>;2
3709;<4. 8. 4>;1
3710;<7. 3. 2>;0
3711;<4. 8. 4>;1
3712;<4. 9. 4>;3
3713;<3. 2. 7>;0
3714;<6. 6. 1>;1
3715;<2. 2. 3>;0
3716;<8. 2. 6>;0
3717;<10. 10. 9>;2
3718;<2. 5. 2>;0
3719;<2. 3. 2>;0
3720;<8. 2. 8>;1
3721;<1. 1. 9>;0
3722;<7. 2. 9>;1
3723;<7. 1. 9>;1
3724;<9. 5. 4>;3
3725;<8. 2. 2>;2
3726;<5. 4. 10>;2
3727;<2. 4. 3>;0
3728;<1. 9. 3>;1
3729;<7. 5. 7>;0
3730;<1. 7. 4>;1
3731;<8. 9. 7>;1
3732;<2. 1. 6>;0
3733;<3. 10. 10>;4
3734;<10. 4. 1>;0
3735;<7. 10. 2>;2
3736;<10. 6. 8>;1
3737;<4. 2. 6>;0
3738;<8. 5. 6>;0
3739;<6. 7. 9>;1
3740;<2. 4. 4>;0
3741;<5. 2. 4>;0
3742;<2. 6. 1>;0
3743;<5. 7. 3>;1
3744;<9. 10. 1>;0
3745;<8. 2. 6>;1
3746;<3. 2. 10>;0
3747;<2. 8. 9>;1
3748;<8. 2. 4>;0
3749;<3. 4. 5>;1
3750;<4. 5. 5>;0
3751;<5. 4. 4>;2
3752;<2. 3. 8>;1
3753;<1. 3. 2>;0
3754;<9. 5. 5>;1
3755;<3. 4. 10>;1
3756;<8. 10. 8>;0
3757;<1. 8. 3>;0
3758;<3. 4. 1>;0
3759;<9. 9. 2>;1
3760;<9. 8. 3>;3
3761;<3. 4. 4>;1
3762;<8. 2. 3>;1
3763;<1. 10. 9>;3
3764;<2. 7. 8>;1
3765;<10. 1. 3>;1
3766;<1. 7. 8>;0
3767;<8. 9. 1>;2
3768;<9. 5. 3>;0
3769;<7. 7. 10>;1
3770;<1. 1. 5>;0
3771;<3. 2. 6>;0
3772;<9. 7. 3>;0
3773;<7. 1. 8>;0
3774;<1. 8. 5>;1
3775;<9. 7. 4>;0
3776;<3. 7. 3>;0
3777;<10. 8. 1>;3
3778;<10. 8. 10>;1
3779;<4. 2. 10>;0
3780;<1. 10. 4>;0
3781;<4. 5. 6>;0
3782;<10. 5. 7>;2
3783;<10. 4. 9>;0
3784;<6. 3. 5>;1
3785;<9. 8. 3>;2
3786;<3. 4. 3>;1
3787;<7. 4. 8>;1
3788;<6. 5. 7>;0
3789;<2. 1. 6>;1
3790;<7. 4. 2>;1
3791;<10. 6. 7>;3
3792;<10. 7. 4>;0
3793;<3. 7. 7>;1
